company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
IF Barbantan Gheorghe,RO,Alba,,16/16.02.07,,Carmangerie,,,16/16.02.07,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Micesti,str.Lapusului,nr.23",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
IF Sbuciumelea,RO,Alba,,15/19.02.07,,Carmangerie,,,15/19.02.07,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Pianu de Sus,str.Viilor,nr.469",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Lactate CH SRL,RO,Alba,,4036/20.04.2012,,Carmangerie,,,4036/20.04.2012,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Blaj, Str. Astra, Nr. 16",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Alex Carn Vinerea S.R.L,RO,Alba,,4390/02.08.2012,,Carmangerie,,,4390/02.08.2012,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Loc. Vinerea, Oras Cugir, Str. Morilor, Nr. 114",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Familia Lucan SRL,RO,Alba,,10119/19.12.2022,,Carmangerie,,,4473/14.09.2012,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Cugir, Str. Mihai Viteazu, Nr. 37",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
I.I Ispas Luca,RO,Alba,,4855/17.01.2013,,Carmangerie,,,4855/17.01.2013,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,ispas_luca@yahoo.com,40744572894,,,,,ispas_luca@yahoo.com,40744572894,"Sat Miraslau, Com. Miraslau, Nr. 269",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Geco Star SRL,RO,Alba,,5609/19.11.2013,,Carmangerie,,,5609/19.11.2013,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Oras Cugir, Str. Victoriei,Nr.71",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Euro Carn Product SRL,RO,Alba,,5733/10.02.2014,,Carmangerie,,,5733/10.02.2014,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Alba Iulia,Str.Livezii,Nr.41H",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
PFA Bogatan Liliana Maria,RO,Alba,,6054/30.07.2014,,Carmangerie,,,6054/30.07.2014,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Vintu de Jos, Str. Lucian Blaga, Nr. 41",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Suani Center SRL,RO,Alba,,6194/14.11.2014,,Carmangerie,,,6194/14.11.2014,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Sasciori, Com Sasciori, Nr.17",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
"Mihaila Florea Gligor ""Grigorio"" IF",RO,Alba,,7186/26.04.2016,,Carmangerie,,,7186/26.04.2016,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Telna, Comuna Ighiu, Str. Principala, Nr.306",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Selgros Cash & Carry SRL,RO,Alba,,"VA-BC-001356/26,05,2020 ADAUGARE VA INTERNET",,Carmangerie,,,7394/07.09.2016,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,monica.balas@selgros.ro,40265203000,,,,,monica.balas@selgros.ro,40265203000,"VA-BC-001356/26,05,2020 ADAUGARE VA INTERNET",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
La Speranza Di Maria & Pino SRL,RO,Alba,activa,11429/25.11.2025,,Carmangerie,,,7483/26.11.2020,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Alba Iulia, Calea Motilor, Nr.108",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Delicatesele lui Marius Bogin SRL,RO,Alba,,11068/26.11.2024,,Carmangerie,,,8037/28.11.2017,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sebes,Str.Branduselor,Nr.6",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Pacepa Team SRL,RO,Alba,INACTIVA 31.08.2025,8047/07.12.2017,,Carmangerie,,,8047/07.12.2017,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Alba Iulia, Str. Ion Arion, Nr.18B",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Gizel Prodcarn SRL,RO,Alba,,8449/31.03.2022,,Carmangerie,,,8449/31.03.2022,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Alba Iulia, Bld Ferdinand, Nr.8A",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Jinar I SRL,RO,Alba,,8558/15.10.2018,,Carmangerie,,,8558/15.10.2018,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sugag, Str. Valea Frumoasei, Nr.200",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Nicolae Ciobanul Traditional SRL,RO,Alba,,8562/08.11.2023,,Carmangerie,,,8562/08.11.2023,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Vintu de Jos, Str. Devei, Nr.19",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Carn Delice SRL,RO,Alba,INACTIVA,8761/17.04.2019,,Carmangerie,,,8761/17.04.2019,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Cugir, Str. Alex. Sahia, Nr.10,Bl.10,Sc.B,Ap.2",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
ACA Cugir,RO,Alba,,8814/19.01.2020,,Carmangerie,,,8814/19.01.2020,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Cugir, Str. Serelor, Nr.3",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Deoanca M Dorina PFA,RO,Alba,,8822/28.05.2019,,Carmangerie,,,8822/28.05.2019,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Ciugud, Sat Ciugud, Nr.42",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Carmangeria Paul SRL,RO,Alba,,8847/10.06.2019,,Carmangerie,,,8847/10.06.2019,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Vintu de Jos, Telman, Nr.76",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
La Parlea Macelarul SRL,RO,Alba,INACTIVA 31.12.2025,9034/29.10.2019,,Carmangerie,,,9034/29.10.2019,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Blaj, Str. Gheorghe Doja, Nr.14",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Brianacarn SRL,RO,Alba,,9070/27.11.2019,,Carmangerie,,,9070/27.11.2019,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sebes, Str. T. Vladimirescu, Nr.22",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Saian Carn SRL,RO,Alba,,9135/11.02.2020,,Carmangerie,,,9135/11.02.2020,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Aiud, Aiudul de Sus, Str. Motilor, Nr.24",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Bodea Mihai PFA,RO,Alba,INACTIVA 31.08.2025,9275/24.07.2020,,Carmangerie,,,9275/24.07.2020,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sebes, Str. Radu Stanca, Nr.21",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Agesem Traditional SRL,RO,Alba,,10039/11.10.2022,,Carmangerie,,,9366/13.10.2020,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Campu Globii,Nr.7,Com.Vintu de Jos",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Dragoiu Ioan  Zaharia PFA,RO,Alba,,9504/10.04.2021,,Carmangerie,,,9504/10.04.2021,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Cunta,Com.Spring,Nr.98",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Vi Tindala Junior SRL,RO,Alba,,9509/15.04.2021,,Carmangerie,,,9509/15.04.2021,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Teius,Str.Principala,Nr.86",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Apuseni Total DM S.R.L.,RO,Alba,,10199/20.02.2023,,Carmangerie,,,10199/20.02.2023,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Bistra,Com Bistra,Str.Furcilor. Nr.7",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Haioserie din Apuseni,RO,Alba,,10206/27.02.2023,,Carmangerie,,,10206/27.02.2023,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Campeni,Str.Revolutei 1848,Nr.9",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Patrutiu Daniel Ioan PFA,RO,Alba,,10407/07.07.2023,,Carmangerie,,,10407/07.07.2023,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sebes,Str.Alunelului,Nr.26",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Cristea Ioan Virgil I.I.,RO,Alba,,10657/29.11.2023,,Carmangerie,,,10657/29.11.2023,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Cugir, str.Vasile Alecsandri,nr.36",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Romania In Bucate SRL,RO,Alba,Inactiva01.04-01.09.25,11004/17.09.2024,,Carmangerie,,,11004/17.09.2024,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Daia Romana,Str.Zootehniei,Nr.956",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Produse Traditionale din Ardeal SRL,RO,Alba,,11016/08.10.2024,,Carmangerie,,,11016/08.10.2024,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Sibot,Comuna Sibot DJ 704, Nr.495",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Adalexcarm SRL,RO,Alba,,11169/21.03.2025,,Carmangerie,,,11169/21.03.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Campeni,Str.Motilor,Nr.36B",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Andrei Macelarul SRL,RO,Alba,inactiva incepand  01.07.25,11173/21.03.2025,,Carmangerie,,,11173/21.03.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Veseus,Com.Jidvei,Nr.311",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Tzopu Product SRL,RO,Alba,inactiva pana la 31.08.25,11229/21.05.2025,,Carmangerie,,,11229/21.05.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"SatBiia,Comuna Sona,Str.Principala,Nr.499",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Nova Carn SRL,RO,Alba,,11282/26.06.2025,,Carmangerie,,,11282/26.06.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Micesti,Alba Iulia,Str.Trestiei,Nr.26",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Smoked in Transylvania SRL,RO,Alba,,11289/02.07.2025,,Carmangerie,,,11289/02.07.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Ighiu,Nr.38C,Com.Ighiu",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
Piatra Ighii SRL,RO,Alba,inactiva pana la 30.11.25,11367/18.09.2025,,Carmangerie,,,11367/18.09.2025,,,,,,,,,,,,,01.inregistrate carmangerie AB,,,,,,,,,,,,,,,,"Sat Bulbuc,Nr. 13,Com.Ceru-Bacainti",,01.inregistrate-carmangerie-AB_3.xls,,,,,,,,,
SC Emanuel SRL,RO,Alba,21601/19.10.2022,"Botosani, Piata Centrala, Hala de preparate din carne, spatiul 2",,Rulota,,,219/23.05.07,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,emanuelbota81@gmail.com,,,,,,emanuelbota81@gmail.com,,"Botosani, Piata Centrala, Hala de preparate din carne, spatiul 2",,27.inregistrate-punct-vanzare-mobil_3.xls,,,,,,,,,
PFA Brustureanu Cristina,RO,Alba,,"Cugir, Str. Emil Racovita, Nr. 4, BL 36, Sc C, Et. 4, Ap. 14",,Rulota mobila,,,3684/25.11.2011,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"Cugir, Str. Emil Racovita, Nr. 4, BL 36, Sc C, Et. 4, Ap. 14",,27.inregistrate-punct-vanzare-mobil_3.xls,,,,,,,,,
PFA Vitan Ioan''Ionut Si Larisa'',RO,Alba,,"Sat Balcaciu, Com. Jidvei,Str. Zefirului, Nr. 40",,Toneta mobila,,,5467/06.09.2013,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"Sat Balcaciu, Com. Jidvei,Str. Zefirului, Nr. 40",,27.inregistrate-punct-vanzare-mobil_3.xls,,,,,,,,,
La Jovita SRL,RO,Alba,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,Toneta mobila Inghetata,,,10962/31.07.2024,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,27.inregistrate-punct-vanzare-mobil_3.xls,,,,,,,,,
Puiu T Marius Cristian P.F.A,RO,Alba,,1411/05.06.2024,,Automat de vanzare a laptelui crud,,,1411/05.06.2024,,,,,,,,,,,,,07.inregistrate automate lapte crud AB,,,,,,,,,,,,,,,,"Sat Valea Lupsii,Nr.120",,07.inregistrate-automate-lapte-crud-AB_1_2.xls,,,,,,,,,
Chiorean Horatiu Ioan,RO,Alba,,4543/12.10.2012,,Stupina,,,4543/12.10.2012,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Alba Iulia, Str. Emil Racovita, Nr. 59B",,14.inregistrate-stupina_1.xls,,,,,,,,,
PFA Puiu Radu,RO,Alba,,4814/07.01.2013,,Stupina,,,4814/07.01.2013,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Drambar, Nr. 106 A",,14.inregistrate-stupina_1.xls,,,,,,,,,
Bucur Ionel,RO,Alba,23.263639,6713/04.09.2015,,Stupina,,,6713/04.09.2015,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Dumbravita, Ceru Bacainti, Nr.8",,14.inregistrate-stupina_1.xls,,,,,,,,,
Porcar La Ionut IF,RO,Alba,,9748/23.12.2021,,Stupina,,,9748/23.12.2021,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Sat Trampoiele,Nr.21,Zlatna",,14.inregistrate-stupina_1.xls,,,,,,,,,
Puiac Daniel PFA,RO,Alba,23.724541,10404/03.07.2023,,Stupina,,,10404/03.07.2023,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Sat Leorint,Nr.75A,Com.Radesti",,14.inregistrate-stupina_1.xls,,,,,,,,,
Gatea Ioan,RO,Alba,,V.D.1390/28.03.2024,,Stupina,,,V.D.1390/28.03.2024,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Unirea,Str.Abatorului,Nr.157",,14.inregistrate-stupina_1.xls,,,,,,,,,
REVITAL SRL,RO,Alba,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,BAR,,,1097/24.02.2022,,,,,,,,,,,,,36.inregistrate baruri.xls,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,36.inregistrate-baruri.xls,,,,,,,,,
Rabb Meat SRL,RO,Alba,,9253/09.07.2020,,Catering,,,9899/06.07.2022,,,,,,,,,,,,,30.inregistrate catering,,,,,,,,,,,,,,,,"Alba Iulia,Barabant, Str. Muresului,Nr.81",,30.inregistrate-catering_1.xls,,,,,,,,,
Oras Zlatna-Activitate Economica,RO,Alba,,5026/11.03.2013,,Cantina,,,5026/11.03.2013,,,,,,,,,,,,,19.inregistrate cantina,,,,,,,,,,,,,,,,"Oras Zlatna, Str. T. Vladimirescu, Nr. 39",,19.inregistrate-cantina_1_2.xls,,,,,,,,,
Scoala Gimnaziala Emil Racovita,RO,Alba,,VA-BC-002806/11.10.2013,,Cantina,,,8856/12.06.2019,,,,,,,,,,,,,19.inregistrate cantina,,,,,,,,,,,,,,,,VA-BC-002806/11.10.2013,,19.inregistrate-cantina_1_2.xls,,,,,,,,,
REVITAL SRL,RO,Alba,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,BAR,,,1097/24.02.2022,,,,,,,,,,,,,36.inregistrate baruri,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,36.inregistrate-baruri_1_2.xls,,,,,,,,,
SC Emanuel SRL,RO,Alba,21601/19.10.2022,"Botosani, Piata Centrala, Hala de preparate din carne, spatiul 2",,Rulota,,,219/23.05.07,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,emanuelbota81@gmail.com,,,,,,emanuelbota81@gmail.com,,"Botosani, Piata Centrala, Hala de preparate din carne, spatiul 2",,27.inregistrate-punct-vanzare-mobil_1_2.xls,,,,,,,,,
PFA Brustureanu Cristina,RO,Alba,,"Cugir, Str. Emil Racovita, Nr. 4, BL 36, Sc C, Et. 4, Ap. 14",,Rulota mobila,,,3684/25.11.2011,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"Cugir, Str. Emil Racovita, Nr. 4, BL 36, Sc C, Et. 4, Ap. 14",,27.inregistrate-punct-vanzare-mobil_1_2.xls,,,,,,,,,
PFA Vitan Ioan''Ionut Si Larisa'',RO,Alba,,"Sat Balcaciu, Com. Jidvei,Str. Zefirului, Nr. 40",,Toneta mobila,,,5467/06.09.2013,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"Sat Balcaciu, Com. Jidvei,Str. Zefirului, Nr. 40",,27.inregistrate-punct-vanzare-mobil_1_2.xls,,,,,,,,,
La Jovita SRL,RO,Alba,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,Toneta mobila Inghetata,,,10962/31.07.2024,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,27.inregistrate-punct-vanzare-mobil_1_2.xls,,,,,,,,,
Chiorean Horatiu Ioan,RO,Alba,,4543/12.10.2012,,Stupina,,,4543/12.10.2012,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Alba Iulia, Str. Emil Racovita, Nr. 59B",,14.inregistrate-stupina_2.xls,,,,,,,,,
PFA Puiu Radu,RO,Alba,,4814/07.01.2013,,Stupina,,,4814/07.01.2013,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Drambar, Nr. 106 A",,14.inregistrate-stupina_2.xls,,,,,,,,,
Bucur Ionel,RO,Alba,23.263639,6713/04.09.2015,,Stupina,,,6713/04.09.2015,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Dumbravita, Ceru Bacainti, Nr.8",,14.inregistrate-stupina_2.xls,,,,,,,,,
Porcar La Ionut IF,RO,Alba,,9748/23.12.2021,,Stupina,,,9748/23.12.2021,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Sat Trampoiele,Nr.21,Zlatna",,14.inregistrate-stupina_2.xls,,,,,,,,,
Puiac Daniel PFA,RO,Alba,23.724541,10404/03.07.2023,,Stupina,,,10404/03.07.2023,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Sat Leorint,Nr.75A,Com.Radesti",,14.inregistrate-stupina_2.xls,,,,,,,,,
Gatea Ioan,RO,Alba,,V.D.1390/28.03.2024,,Stupina,,,V.D.1390/28.03.2024,,,,,,,,,,,,,14.inregistrate stupina,,,,,,,,,,,,,,,,"Unirea,Str.Abatorului,Nr.157",,14.inregistrate-stupina_2.xls,,,,,,,,,
LA JOVITA SRL,RO,Alba,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,UNITATE DE OBTINERE  SPECIALITATI DE PANIF.PATIS.(COVRIGARIEA),,,VA 10252/17.03.2023,,,,,,,,,,,,,03.inregistrate paine prajituri proaspete patiserie.xls,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL REPUBLICII,NR.39,AP.103",,03.inregistrate-paine_prajituri_proaspete-patiserie.xls,,,,,,,,,
Puiu T Marius Cristian P.F.A,RO,Alba,,1411/05.06.2024,,Automat de vanzare a laptelui crud,,,1411/05.06.2024,,,,,,,,,,,,,07.inregistrate automate lapte crud AB,,,,,,,,,,,,,,,,"Sat Valea Lupsii,Nr.120",,07.inregistrate-automate-lapte-crud-AB_1_2_3.xls,,,,,,,,,
SC La Dolce Vita SRL,RO,Alba,,"Abrud, str.Horea,nr.6",,Bar,,,323/02.07.07,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,offie@deltainvest.ro,,,,,,offie@deltainvest.ro,,"Abrud, str.Horea,nr.6",,17.inregistrate-restaurant_2.xls,,,,,,,,,
SC Revital SRL,RO,Alba,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,Bar,,,1673/18.03.2009,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"ALBA IULIA,BDUL TRANSILVANIEI,NR25,BL3CD",,17.inregistrate-restaurant_2.xls,,,,,,,,,
"Sbuciumelea Ioan ""Carmangerie""I.F.",RO,Alba,,"Sebes, P-Ta Agroalimentara Dacia, cuptor nr.3",,Fast-Food,,,7209/16.05.2016,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Sebes, P-Ta Agroalimentara Dacia, cuptor nr.3",,17.inregistrate-restaurant_2.xls,,,,,,,,,
La Dolce Vita Alba SRL,RO,Alba,,"Alba Iulia, Str. Nicolae Balcescu, Nr.31",,Restaurant,,,8104/07.02.2018,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Alba Iulia, Str. Nicolae Balcescu, Nr.31",,17.inregistrate-restaurant_2.xls,,,,,,,,,
Pui De Lele SRL,RO,Alba,,8914/19.07.2019,,Bar,,,8614/29.11.2018,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Jidvei, Sat Veseus, Nr.53",,17.inregistrate-restaurant_2.xls,,,,,,,,,
Nicole Elisa Family SRL,RO,Alba,,"Alba Iulia, Str. Emil Racovita, Nr.56",,Fast Food,,,8983/01.10.2019,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Alba Iulia, Str. Emil Racovita, Nr.56",,17.inregistrate-restaurant_2.xls,,,,,,,,,
