email,company,country,city,website,contract_value,sector,suppliers
josephine.claveroth@lofbergs.se,Löfbergs Lila,SWE,Karlstad,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kaffe@frellsen.dk,I.M. Frellsen K/S,DNK,Roskilde,,74000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kaffe@peterlarsenkaffe.dk,Peter Larsen Kaffe A/S,DNK,Viborg,https://www.peterlarsenkaffe.dk/,7543049,coffee,"Brazil, Colombia (Cooxupe, JDE)"
karl@kaffeknappen.no,Kaffeknappen Norge AS,NOR,Oslo,,5000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kim.korsten@jdecoffee.com,JACOBS DOUWE EGBERTS PRO BE BVBA,BEL,Brussel,http://www.jacobsdouweegertsprofessional.be/,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
konkursai@officeday.lt,"UAB ""Officeday""",LTU,Kaunas,,37212.50,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kozbeszerzes@i-com.hu,I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Budapest,https://www.i-com.hu,89999937.00,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kozbeszerzes@t-online.hu,AG FOODS HUNGARY Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Budapest,,89999937.00,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kundeserviceNO@selecta.com,Selecta Norway AS,NOR,Oslo,https://www.selecta.no,375000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
kurt-olof.ohlsson@kahls.se,Kahls Kaffe Aktiebolag,SE,Vastra Frolunda,,34500000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
libor.vymyslicky@agfoods.eu,AG FOODS Group a.s.,CZE,Brno - Trnitá,,6552005,coffee,"Brazil, Colombia (Cooxupe, JDE)"
lizette.hermans@miko.be,MIKO COFFEE SERVICE NV,BEL,Turnhout,http://www.purocoffee.com/,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
magdalena.harrysson@martinservera.se,Martin & Servera Restauranghandel AB,SWE,STOCKHOLM,https://www.martinservera.se,7176591,coffee,"Brazil, Colombia (Cooxupe, JDE)"
magnus@nemal.se,NEM Agentur & Logistik AB,SWE,VINSLÖV,https://www.nemal.se,18000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
marches@cerclevert.fr,CERCLE VERT SAS,FRA,BEAUMONT SUR OISE,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
marius@kavosdraugas.lt,"UAB ""Kavos Draugas""",LTU,Kaunas,http://www.kavosdraugas.lt,422000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
marzena.zegzula@unima.zgora.pl,"UNIMA-POL Biernacki, Dominikowski SP.K",POL,Zielona Góra,,192661.2,coffee,"Brazil, Colombia (Cooxupe, JDE)"
masperen@maas.nl,MAAS International B.V.,NLD,Son en Breugel,,1963220,coffee,"Brazil, Colombia (Cooxupe, JDE)"
mats.falck@svenskcater.se,Svensk Cater AB,SWE,Löddeköpinge,https://www.svenskcater.se,7176591,coffee,"Brazil, Colombia (Cooxupe, JDE)"
maxwatertrade@abv.bg,"ЗПМ ПАРТНЪРС 2023
Обединение “ЗПМ ПАРТНЪРС 2023” ДЗЗД, вписано в регистър БУЛСТАТ с код по БУЛСТАТ 181076028, представлявано от Васил Синигерски, с участници: „МАКС УОТЪР ТРЕЙД“ ООД с ЕИК 201931911 и „ПЕТРОВ И ЗАХАРИЕВ“ ООД с ЕИК 205892975",BGR,София,,160000.00,coffee,"Brazil, Colombia (Cooxupe, JDE)"
monika.morling@jobmeal.se,Jobmeal AB,SE,SOLNA,,20000000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
nifr@kontracoffee.com,Kontra Coffee,DNK, 2650 Hvidovre,,5808892,coffee,"Brazil, Colombia (Cooxupe, JDE)"
nitschmann@naberkaffee.com,Naber Kaffee Manufaktur GmbH,AUT,Wien,,155406.86,coffee,"Brazil, Colombia (Cooxupe, JDE)"
NO-Proffessional@jdecoffee.com,Jacobs Douwe Egberts Norge AS,NOR,Bergen,https://www.jdeprofessional.no,375000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
office@panda-ip.com,ПАНДА-И.П. ЕООД,BGR,гр. София,,153338.92,coffee,"Brazil, Colombia (Cooxupe, JDE)"
omer.deveci@kahls.se,Kahls Kaffe Aktiebolag,SWE,VÄSTRA FRÖLUNDA,https://www.kahls.se,18000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
pal.claudi@norengros.no,DRAMMEN PAPIR ENGROS AS,NOR,Drammen,,5000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
patricia@wj.no,WJ Business Partner AS,NOR,OSLO,,5000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
patric.torstensson@lindvallskaffe.se,Lindvalls Kaffe AB,SWE,UPPSALA,https://lindvallskaffe.se,7176591,coffee,"Brazil, Colombia (Cooxupe, JDE)"
pedidos@mayoral.es,"REPRESENTACIONES MAYORAL, S.A.",ESP,Getafe,https://www.rmayoral.es,104057.2,coffee,"Brazil, Colombia (Cooxupe, JDE)"
post@inv.as,Inventum Øst AS (hovedenhet),NOR,GJØVIK,,2000000,coffee,"Brazil, Colombia (Cooxupe, JDE)"
professional@melitta.de,Melitta Professional Coffee  Solutions GmbH,DEU,Minden,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
proposalcenterNL@selecta.com,Selecta Netherlands B.V.,NLD,DORDRECHT,http://www.selectavending.nl,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
rene.sorgenfri@jdecoffee.com,JACOBS DOUWE EGBERTS DK ApS,DNK,Middelfart,https://jdeprofessional.dk,74069152,coffee,"Brazil, Colombia (Cooxupe, JDE)"
robin.carlsson@smilingfaces.se,Miko Sweden AB,SWE,STOCKHOLM,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
roger.cottreau@richard.fr,CAFES RICHARD,FRA,Gennevilliers,,277384,coffee,"Brazil, Colombia (Cooxupe, JDE)"
roland@aromakaffe.se,K.W. Karlberg AB,SWE,SALTSJÖ-BOO,https://www.karlbergskafferosteri.se,7176591,coffee,"Brazil, Colombia (Cooxupe, JDE)"
salesbe@selecta.com,SELECTA BELGIUM,BEL,Boom,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
sales@maas.nl,Maas International B.V.,NLD,SON EN BREUGEL,http://www.maas.nl,1200000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
salesoffice.mcs@miko.be,MIKO COFFEE SERVICE,BEL,Turnhout,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
sales@overwijk.nl,Overwijk Koffiesystemen,NLD,GORREDIJK,http://www.cafesalento.nl,1.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
salg-dk@jdecoffee.com,Jacobs Douwe Egberts Professional DK ApS,DK,Middelfart,,6440000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
sara.sundquist@compass-group.se,Compass Group AB,SWE,SOLNA,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
simon.ziegler@biogast.at,Biogast GmbH,AUT,Wien,,3061332.33,coffee,"Brazil, Colombia (Cooxupe, JDE)"
Sofia.Polvi@Compass-group.se,Compass Group AB,SWE,Lund,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
sogenave@sogenave.pt,"SOGENAVE – SOCIEDADE GERAL DE ABASTECIMENTOS A NAVEGAÇÃO E INDUSTRIA HOTELEIRA, S.A.,",PRT,Loures,https://www.sogenave.pt,350931.3,coffee,"Brazil, Colombia (Cooxupe, JDE)"
t.allmendinger@goldmaennchen-tee.de,H & S Tee-Gesellschaft mbH & Co. KG,DE,Kressbronn am Bodensee,,0.01,coffee,"Brazil, Colombia (Cooxupe, JDE)"
tenderdesk@jdecoffee.com,JACOBS DOUWE EGBERTS PRO NL B.V.,NLD,UTRECHT,http://www.jacobsdouweegberts.com,5760000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
tender.desk@nl.nestle.com,Nestle Nederland bv,NL,Amstelveen,http://www.nestle.nl,765000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
tenderdesk@zelst.nl,Van Zelst Automaten B.V.,NLD,Eindhoven,https://www.zelst.nl/,1,coffee,"Brazil, Colombia (Cooxupe, JDE)"
thomas.karlsson@se.selecta.com,Selecta AB,SE,Arsta,,15000000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
thomas.marks@tchibo-coffeeservice.at,Tchibo Coffee Service (Austria) GmbH,AUT,Wien,,155406.86,coffee,"Brazil, Colombia (Cooxupe, JDE)"
tomas.westman@kaffecenter.se,JRR Automater AB,SE,Umea,,15000000.0,coffee,"Brazil, Colombia (Cooxupe, JDE)"
tom@oke-koffie.be,Oké koffie nv,BEL,Geraardsbergen ,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
vabakerkft@gmail.com,VABA-KER Kft.,HUN,Felcsút,,89999937.00,coffee,"Brazil, Colombia (Cooxupe, JDE)"
vaida.pacauskiene@officeday.lt,"UAB ""Officeday""",LTU,Vilnius,,41590.70,coffee,"Brazil, Colombia (Cooxupe, JDE)"
walter.van.opstal@rombouts.com,Rombouts BVBA,BEL,Aartselaar,http://www.rombouts.com/,243347.44,coffee,"Brazil, Colombia (Cooxupe, JDE)"
wim.vereecken@miko.be,Miko Coffee Service NV,BEL,Turnhout,,,coffee,"Brazil, Colombia (Cooxupe, JDE)"
