company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
ITALROM INGINERIE INTERNATIONALA,a.alexe@italrominginerie.com,ROU,Bucuresti,https://www.italrominginerie.com,"Strada bulevardul Marasesti, Nr. 37",29677400,"Compania Nationala de Cai Ferate ""CFR"" - SA",ROU,79314000,859129-2025,2025
SC AANEIVET SRL,aanei.constantin@yahoo.com,ROU,Roman,,Bd.Republicii nr.32,7782833.51,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Neamt,RO,85200000,279734-2020,2020
Mindit Services S.R.L,aat_licitaciones@ayesa.com,ROU,Bucharest,,"Bucuresti, Sectorul 2, Intrarea I. L. Caragiale, nr. 5",5000000,"European Union Agency for Railways, ERA",FRA,72000000,524260-2024,2024
AP NETWORK S.R.L.,aba@apnet.ro,ROU,Targu Secuiesc,https://www.apnet.ro,"Strada Vasarhelyi Peter, Nr. 7",2387182,Spitalul Municipal Targu Secuiesc,ROU,48000000,520383-2025,2025
BALMED S.R.L.,abarcu@yahoo.com,ROU,Bucuresti,https://www.balmed.ro,"Strada Burebista, Nr. 1, Sector: 3",164481.28,SPITALUL CLINIC DE RECUPERARE IASI,ROU,33140000,512246-2025,2025
S.C. Abb Neopuls S.R.L.,abbneopuls@gmail.com,ROU,Rasnov,https://www.neopuls.ro,"Strada: garofitei, nr. 2, Sector: -, Judet: Brasov, Localitate: Rasnov, Cod postal: 500010",3344814.37,Spitalul Clinic de Urgenta pentru Copii Louis Turcanu,ROU,33100000,160243-2025,2025
ABC EXPERT CONREP,abcexpertconrep@gmail.com,ROU,Bucuresti,https://www.nuaresite.ro,"Strada Preot Vasile Lucaciu, Camera 2, Nr. 17-19, Sector: 3",126033631.9,Sector 1 (Sectorul 1 al municipiului Bucuresti),ROU,45200000,695892-2024,2024
ABC-CON INTERNATIONAL SRL,abc.international26@yahoo.com,ROU,Botosani,,"Strada Calea Nationala, Nr. 233",141542726.4,Apavital SA Iasi,ROU,45231300,684589-2025,2025
A&B COMPUTERS,abcompbacau@yahoo.com,ROU,Bacau,,"Strada Russo Alecu, Nr. 13",1516811.05,JUDETUL BACAU,ROU,30200000,453134-2024,2024
S.C. ABE 2001 S.R.L.,abe2001_srl@yahoo.com,ROU,Milcovul,https://www.abe2001.com,"Strada: Principala, nr. -, Sector: -, Judet: Vrancea, Localitate: Milcovul, Cod postal: 627205",,"SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI",ROU,15800000,134271-2025,2025
Editura Abel,abelkiado@gmail.com,ROU,Cluj-Napoca,https://www.abelkiado.ro,"Strada Tipografiei, Nr. 21",2354461.91,MINISTERUL CULTURII,ROU,22113000,616526-2024,2024
ABIES ALBA,abiesalba85@gmail.com,ROU,Rasca,http://firme.ro,"Strada _, Nr. 74",3458215.81,REGIA NATIONALA A PADURILOR - ROMSILVA RA -DIRECȚIA SILVICĂ SUCEAVA,ROU,77211100,793576-2025,2025
S.C. ABL&E JASCO ROMANIA COMERT SI SERVICII S.R.L.,ablerom@ablelab.com,ROU,Cluj-Napoca,https://www.ablelab.com,"Strada: Calea Turzii, nr. 161, Sector: -, Judet: Cluj, Localitate: Cluj-Napoca, Cod postal: 400489",153699,Universitatea Nationala de Stiinta si Tehnologie Politehnica Bucuresti,ROU,38000000,828180-2025,2025
Johnson & Johnson Romania,abotel@its.jnj.com,ROU,Bucuresti,http://www.janssen-romania.com,"Strada Tipografilor, Nr. 11-15, Sector: 1",1248020.33,Spitalul  Clinic de Psihiatrie si Neurologie Brasov,ROU,33690000,274891-2025,2025
S.C. Electroputere Ait S.R.L.,abrat@electroputere-ait.ro,ROU,Craiova,www.electroputere-ait.ro,Str. Tehnicii nr. 1,2863128.05,Delgaz Grid S.A.,RO,50532400,293322-2020,2020
ALPHA BANK ROMANIA S.A.,ABR_SEAP@alphabank.ro,ROU,Bucuresti,https://www.alphabank.ro,"Strada Calea Dorobantilor, Nr. 237B",395512.5,"SNTFC ""CFR CALATORI"" S.A.",ROU,66151100,637488-2025,2025
AB SMART CONSULTING SRL,absmartconsulting@yahoo.com,ROU,Cluj-Napoca,,"Strada Dinu Lipatti, Nr. 30-32",906472.73,COMPANIA NATIONALA DE ADMINISTRARE A INFRASTRUCTURII RUTIERE S.A.,ROU,90600000,209757-2025,2025
ADMAR CAPITAL GROUP,a_budacu@admarinstal.ro,ROU,Bucuresti,https://www.e-licitatie.ro,"Strada Văcărescu Elena, Nr. 23, Sector: 1",,SECTOR 4 (PRIMARIA SECTORULUI 4 BUCURESTI),ROU,45211360,52048-2025,2025
SC CORNEX 2000 SRL,a.carbunaru@yahoo.ro,ROU,Largu,www.sccornex2000.ro,Localitatea Largu Nr. 60,1267012.0,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Buzau,RO,85200000,272675-2022,2022
ACCENT MEDIA CO,accentmediaco@yahoo.com,ROU,Bucuresti,https://www.medprice.ro,"Strada Sos stefan cel Mare, Nr. 226, Sector: 2",1538828,Spitalul Clinic de Urgenta Bagdasar-Arseni,ROU,33140000,224811-2025,2025
ACHE ENA FOREST SRL,acheenaforest@gmail.com,ROU,Copacioasa,,"Strada Rautoaia, Nr. 1A",2449149.92,REGIA NATIONALA A PADURILOR - ROMSILVA RA,ROU,77200000,191291-2025,2025
SALESIANER MIETTEX S.R.L.,a.chiorean@salesianer.ro,ROU,Bucuresti,www.salesianer.ro,"Strada Drumul Osiei, Nr. 54-64, Sector: 6",2324520.0,"Institutul National de Boli Infectioase ""Prof. Dr. Matei Bals""",RO,98311000,594778-2023,2023
Salesianer Miettex S.R.L.,"a.chiorean@salesianer.ro, office@salesianer.ro, a.vasiliu@salesianer.ro",ROU,Bucuresti,www.salesianer.ro,"Drumul Osiei nr. 54-64, sector 6",1356000.0,Spital Clinic Judetean de Urgenta Oradea,RO,98310000,002012-2020,2020
INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE MARINA GRIGORE ANTIPA,achiz@alpha.rmri.ro,ROU,Constanta,https://www.rmri.ro,"Strada Mamaia, Nr. 300",3600000,AGENTIA NATIONALA PENTRU PESCUIT SI ACVACULTURA,ROU,73110000,665868-2025,2025
Formenerg,achizitie@formenerg.ro,ROU,Bucuresti,http://www.formenerg.ro,Bulevardul Gheorghe Sincai nr. 3,3926850.05,Agentia Nationala a Functionarilor Publici,RO,80530000,167950-2021,2021
S.C. BRT TRUST S.R.L.,achizitii1.plm@gmail.com,ROU,PETROSANI,,,,MUNICIPIUL LUPENI,ROU,45214220,750470-2025,2025
ACG CONSTRUCTION & PROJECTS,achizitii@acgconstruction.ro,ROU,Bucuresti,https://acgconstruction.ro,"Strada Viticulturii, Nr. 8",17758562.35,Universitatea din Bucuresti,ROU,45453000,279197-2025,2025
Amenajarea Domeniului Public 4 (ADP4) S.A.,achizitii@adp4.ro,ROU,Bucuresti,www.adp4.ro,"Soseaua Berceni nr. 38A, sector 4",179162000.18,Sector 4 (Primaria Sectorului 4 Bucuresti),RO,77310000,254678-2020,2020
ALARM EXPRES,achizitii.alarm.expres@gmail.com,ROU,Reghin,,"Strada Duzilor, Nr. 1A",774672.72,REGIA NATIONALA A PADURILOR - ROMSILVA RA,ROU,79713000,31388-2025,2025
ALMAPART,achizitii@almapart.ro,ROU,Constanta,https://www.almapart.ro,"Strada Brătianu Constantin Ion, Nr. 45",,S.C. CONFORT URBAN S.R.L.,ROU,50000000,722908-2025,2025
ALTEN WASTE ENGINEERING,achizitii@altenengineering.ro,ROU,Postavari,,"Strada Bucuresti, Nr. 39",1190000,JUDETUL MEHEDINTI,ROU,42900000,486671-2024,2024
DRAGVET-TUTOVA,achizitii.anca@gmail.cim,ROU,Dancu,,"Strada DALIEI, Nr. 70",0,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Iasi,RO,85200000,031707-2020,2020
ARIADNA VET,achizitii.anca@gmail.com,ROU,Sipote,,"Strada LUCA ARBORE, Nr. 59",0,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Iasi,RO,85200000,031707-2020,2020
ANDROMI COM,achizitii@andromi.ro,ROU,Nojorid,http://www.unkownurl.ro,"Strada CALEA APATEULUI, Nr. 291/L",397133.22,DIRECTIA DE ASISTENTA SOCIALA TURDA,ROU,15000000,252358-2025,2025
ARTERA PROIECT,achizitii@arteraproiect.ro,ROU,Bucuresti,,"Strada Intrarea Bogdanita, Nr. 8-10, Sector: 1",128956.15,Compania Nationala de Administrare a Infrastructurii Rutiere S.A.,RO,71356200,202871-2021,2021
INSTITUTUL ASTRONOMIC,achizitii@astro.ro,ROU,Bucuresti,https://www.astro.ro:8080/,"Strada Cuţitul de Argint, Nr. 5, Sector: 4",393000,Agentia Spatiala Romana,ROU,72310000,670650-2025,2025
AUTOKLASS CENTER,achizitii@autoklass.ro,ROU,Bucuresti,,"Strada Unirii, Nr. 166, Sector: 4",,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,ROU,50112000,423289-2025,2025
Scoala Superioara de Aviatie Civila,achizitii@aviationacademy.ro,ROU,Bucuresti,https://www.aviationacademy.ro,"Strada Graţioasă, Nr. 13, Sector: 1",,"Institutul National de Cercetare-Dezvoltare Aerospatiala ""Elie Carafoli"" - I.N.C.A.S. Bucuresti",ROU,50211000,709879-2024,2024
Appraisal & Valuation,achizitii@a-v.ro,ROU,Bucuresti,https://www.a-v.ro,"Strada Caramfil Nicolae, Nr. 87",1255000,Municipiul Timisoara,ROU,71319000,805691-2025,2025
BIOLAB SCIENTIFIC,achizitii@biolab-scientific.ro,ROU,Bucuresti,https://www.biolab-scientific.ro,"Strada Sabinelor, Nr. 98, Sector: 5",248941.02,SPITALUL CLINIC OBSTETRICA GINECOLOGIE CUZA-VODA,ROU,33140000,227599-2025,2025
BLC AUTOHOUSE LEADER SRL,achizitii@blcauto.ro,ROU,Constanta,https://www.blcauto.ro,"Strada Crişanei, Nr. 45",21398025.18,AGENTIA NATIONALA DE ADMINISTRARE FISCALA,ROU,50110000,660991-2025,2025
BLOCLIT CONSTRUCT,achizitii@bloclit.ro,ROU,Bucuresti,,"Strada Moeciu, Nr. 7A",11900765.33,SECTORUL 6 AL MUNICIPIULUI BUCURESTI,ROU,39160000,71126-2025,2025
BRONIC SECURITY,achizitii@bronic.ro,ROU,Bucuresti,https://www.bronic.ro,"Strada COSMINULUI, Nr. 10A, Sector: 2",31968489.6,MUNICIPIUL CONSTANTA,ROU,79713000,225866-2024,2024
CREATIVE DESIGN ENGINEERING S.R.L.,achizitii@cdeoffice.ro,ROU,Pitesti,https://www.listafirme.ro/creative-design-engineer,"Strada Târgu din Vale, Nr. 40",831401.02,PRIMARIA ARICESTII RAHTIVANI,ROU,71322000,639172-2025,2025
CITESTE.RO S.R.L.,achizitii@citeste.ro,ROU,Bucuresti,https://www.citeste.ro,"Strada Moeciu, Nr. 7, Sector: 1",19387700,MUNICIPIUL PLOIESTI,ROU,30000000,563196-2024,2024
S.C. COMPANIA MUNICIPALĂ ENERGETICA SERVICII BUCUREŞTI S.A. S.A.,achizitii@cmeb.com.ro,ROU,Bucuresti,https://www.cmeb.com.ro,"Strada: Splaiul Unirii, Nr. 76, Sector: -, Judet: Bucuresti, Localitate: Bucuresti, Cod postal: 040037",185115.3,Universitatea din Bucuresti,ROU,50730000,403625-2024,2024
S.C. COMPANIA MUNICIPALĂ ENERGETICA SERVICII BUCUREŞTI S.A. S.A.,achizitii@cmesb.ro,ROU,Bucuresti,https://www.energeticaservicii.ro,"Strada: Splaiul Unirii, Nr. 76, Sector: -, Judet: Bucuresti, Localitate: Bucuresti, Cod postal: 040037",324717.22,Universitatea din Bucuresti,ROU,50730000,172262-2025,2025
CONSITRANS,achizitii@consitrans.ro,ROU,Bucuresti,https://www.consitrans.ro,"Strada Polonă, Nr. 56, Sector: 1",24946494.08,AGENTIA NATIONALA DE IMBUNATATIRI FUNCIARE,ROU,79930000,807668-2025,2025
COOP GALATI,achizitii@coopgalati.ro,ROU,Galati,,"Strada Brailei, Nr. 134A",17002513.07,Municipiul Galati,ROU,45453000,646013-2025,2025
CUBICON INVEST,achizitii@cubicon.ro,ROU,Baia Mare,https://www.cubicon.ro,"Strada Oituz, Nr. 8",61464278.07,COMPANIA NATIONALA DE INVESTITII SA,ROU,45215140,810268-2025,2025
SC ELLMAR COM SRL,achizitiidgaspcneamt@yahoo.com,ROU,Targu Neamt,,,167578.25,DGASPC NEAMT,ROU,15330000,328453-2025,2025
DROMCONS,achizitii@dromcons.ro,ROU,Sebis,https://www.dromcons.ro,"Strada codrului, Nr. 1",91928.46,Consiliul Judetean Arad,ROU,34992200,143189-2024,2024
SERVICIUL PUBLIC ECOSAL,achizitii@ecosalgl.ro,ROU,Galati,https://www.ecosalgl.ro,"Strada Prelungirea Brăilei, Nr. 7A",965782.16,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",ROU,90511000,230748-2025,2025
EKIPA,achizitii.ekipa@gmail.com,ROU,Suceava,http://ekipa.ro,"Strada Str. Prof. Leca Morariu, Nr. 3",30.63,Societatea Nationala de Gaze Naturale Romgaz S.A.,ROU,79713000,178712-2025,2025
ELECTROPRECIZIA A.G.,achizitii@electropreciziaAG.com,ROU,Sacele,,"Strada Calea Bucuresti, Nr. 6",32966425.04,RETELE ELECTRICE BANAT S.A.,ROU,45315500,159557-2025,2025
S.C. ELMED MEDICALS.R.L.,achizitii@elmed.ro,ROU,Targu Mures,https://www.elmed.ro,"Strada Dobrogeanu Gherea Constantin, Nr. 30",17934794.44,SPITALUL CLINIC COLTEA,ROU,33140000,505254-2025,2025
RC ENERGO INSTALL,achizitii@energoinstall.ro,ROU,Buzau,https://www.energoinstall.ro,"Strada Str. Transilvaniei , Nr. 132",,SC AMENAJARE EDILITARA S5 S.A.,ROU,51100000,782002-2025,2025
EXPERT PROJECT TEAM,achizitii@expertproject.ro,ROU,Iasi,,"Strada Calea Galata, Nr. 14",25250891.06,Municipiul Craiova,ROU,71322000,468738-2025,2025
GEELI GENERATION ELECTRIC S.R.L.,achizitiigeeli@tehno.com.ro,ROU,Carei,https://www.geeli.ro,"Strada Calea Armatei Romane, Nr. 96B",291977.92,Municipiul Carei,ROU,30000000,712043-2025,2025
Gentec Data,achizitii@gentec.ro,ROU,Bucuresti,https://www.gentec.ro,"Strada Menuetului, Nr. 12, Sector: 1",57150,INSPECTORATUL DE STAT IN CONSTRUCTII-I.S.C,ROU,72267000,556292-2025,2025
GLOBEXTERRA,achizitii@globexterra.ro,ROU,Bucuresti,https://www.globexterra.ro,"Strada Brote Eugen, Nr. 33-41, Sector: 1",697500,MUNICIPIUL ARAD,ROU,71315300,632022-2025,2025
HOLISUN,achizitii@holisun.com,ROU,Baia Mare,https://www.holisun.com,"Strada Cărbunari, Nr. 8",1428891.35,Universitatea de Vest din Timisoara,ROU,72268000,12338-2025,2025
Idea Papel Distribution,achizitii@ideapapel.ro,ROU,Bucuresti,https://ideapapel.ro/about-us,"Strada Moeciu, Nr. 7A",3770775,DEPARTAMENTUL PENTRU RELATIA CU REPUBLICA MOLDOVA,ROU,22113000,415001-2024,2024
INFOBIT CONSULT,achizitii@infobitconsult.ro,ROU,Targoviste,https://www.infobitconsult.ro,"Strada Bucureşti, Nr. 83B",1103700,PRIMARIA BALENI,ROU,30236000,731173-2025,2025
SC FABI TOTAL GRUP SRL,achizitii@isc.gov.ro,ROU,Bucuresti,,,1596654.4,INSPECTORATUL DE STAT IN CONSTRUCTII,ROU,90910000,295088-2025,2025
KLINTENSIV,achizitii@klintensiv.com,ROU,Bragadiru,https://www.klintensiv.com,"Strada SOSEAUA ALEXANDRIEI, Nr. 544",41958.8,Spitalul Clinic Municipal de Urgenta Timisoara,ROU,33631600,411127-2025,2025
LEVIATAN DESIGN,achizitii@leviatan.ro,ROU,Bucuresti,https://www.leviatan.ro,"Strada Splaiul Unirii , Nr. 247-251, Sector: 3",8153709.62,MINISTERUL APARARII - UNITATEA MILITARA 02547 BUCURESTI,ROU,45216200,133892-2025,2025
MARRO ELECTRIC SYSTEMS,achizitii@marro.ro,ROU,Bucuresti,https://www.marro.ro,"Strada Palisandrului, Nr. 14, Sector: 1",1749809,MINISTERUL APARARII - U.M. 02036,ROU,31121000,171949-2024,2024
MDE CONVERTING,achizitii@mdegroup.ro,ROU,Oltenita,www.mde.ro,"Strada Sos. Chirnogi, Nr. 2A",204326.0,Penitenciar Spital Bucuresti Jilava,RO,18143000,420041-2020,2020
MED - AL TRADING SRL,achizitii@medaltrading.ro,ROU,Bucuresti,https://www.e-licitatie.ro,"Strada  Calea Victoriei,, Nr. 139, Sector: 1",106500,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",ROU,33141000,19989-2025,2025
MEDI -TECH BUSINESS SRL,achizitii@medi-tech.ro,ROU,Bucuresti,https://www.medi-tech.ro,"Strada MAIOR ALEXANDRU CAMPEANU, Nr. 8A",,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",ROU,33141000,60260-2025,2025
OPTIMAL PROJECT,achizitii@optimalproject.ro,ROU,Iasi,,"Strada Zimbrului, Nr. 11+13+15",25250891.06,Municipiul Craiova,ROU,71322000,468738-2025,2025
PDE PRINT RENT,achizitii@printrent.ro,ROU,Sahateni,https://www.printrent.ro,"Strada 1 Decembrie 1918, Nr. 9C, Sector: 3",1559775,Colegiul Tehnic Costin  D. Nenitescu,ROU,79521000,74282-2025,2025
ALCAR WHEELBASE ROMANIA SRL,AchizitiiPublice@alcar.ro,ROU,Stefanestii de Jos,https://www.janta.ro/,"SOSEAUA DE CENTURA, NR 220,NORDESTLOGISTIV PARK",517181.8,Ministerul Apararii Nationale - Unitatea Militara 01020,ROU,34351100,648091-2025,2025
ALEXCOR TRADING,achizitii.publice@alexcortrading.ro,ROU,Bucuresti,https://www.alexcortrading.ro,"Strada Pallady Theodor, Nr. 52S, Sector: 3",,JUDETUL TELEORMAN,ROU,45233141,332324-2025,2025
ACADEMIA DE STUDII ECONOMICE,achizitiipublice@ase.ro,ROU,Bucuresti,https://www.ase.ro,"Strada Piata Romana, Nr. 6",8542724.79,SECRETARIATUL GENERAL AL GUVERNULUI,ROU,80530000,87576-2025,2025
AD AUTO TOTAL,achizitii.publice@autototal.ro,ROU,Bucuresti,www.autototal.ro,"Strada Verzisori, Nr. 16",19328502.69,DELGAZ GRID S.A.,RO,50112000,407454-2023,2023
DEEBO INTERNATIONAL,achizitiipublice@deebo.ro,ROU,Bucuresti,,"Strada Dorobanţi, Nr. 134-138, Sector: 1",2535569,Municipiul Cluj-Napoca,ROU,39162100,751763-2025,2025
DOCTOR SWISS,achizitiipublice@doctorswiss.ro,ROU,Bucuresti,https://www.forfuture.ro,"Strada Pictor Ion Negulici, Nr. 40A, Sector: 1",44232893.12,OFICIUL NATIONAL PENTRU ACHIZITII CENTRALIZATE,ROU,39830000,404954-2025,2025
ECO GARDEN CONSTRUCT SRL,achizitii.publice@ecogardenconstruct.com,ROU,Cluj-Napoca,https://www.ecogardenconstruct.com,"Strada Vlahuţă Alexandru, Nr. 26",,Administratia Lacuri Parcuri si Agrement Bucuresti,ROU,77310000,809326-2025,2025
T DANCOR ROMCONSTRUCT,achizitii.publice@tdancor.ro,ROU,Bucuresti,https://www.tdancor.ro,"Strada Teclu Nicolae, Nr. 1, Sector: 3",93082210.54,JUDETUL TELEORMAN,ROU,90620000,29771-2025,2025
UP ROMANIA,achizitiipublice@upromania.ro,ROU,Bucuresti,https://www.upromania.ro,"Strada Dudeşti-Pantelimon, Nr. 42, Sector: 3",1200000,DIRECTIA GENERALA  ASISTENTA SOCIALA CONSTANTA,ROU,79800000,91962-2025,2025
Universitatea Tehnica de Constructii Bucuresti,achizitiipublice@utcb.ro,ROU,Bucuresti,https://www.utcb.ro,"Strada Lacul Tei, Nr. 122, Sector: 2",20169000,"Ministerul Dezvoltării, Lucrărilor Publice și Administrației",ROU,72212900,832262-2025,2025
RAFI MEDICAL,achizitii.rg@rafi.ro,ROU,Bucuresti,https://www.rafi.ro,"Strada Foişorului, Nr. 9, Sector: 3",14547552.36,Spital Clinic Judetean de Urgenta Arad,ROU,33140000,860154-2025,2025
ROMANIAN SECURITY SYSTEMS,achizitii@r-ss.ro,ROU,Bucuresti,,"Strada Pompeiu Dimitrie, mat., Nr. 10",32.72,Societatea Nationala de Gaze Naturale Romgaz S.A.,ROU,79713000,580169-2025,2025
GETICA COM 95 SRL,achizitii@scurbansaslobozia.ro,ROU,RAMNICU SARAT,https://urbanslobozia.ro/,"Str. Dorobanti , nr.20",3440947.17,URBAN S.A.,ROU,09310000,367203-2025,2025
SOLUTIONS DEVELOPMENT GROUP S.R.L.,achizitii@sdg.ro,ROU,Suceava,https://www.sdg.ro,"Strada Marasesti, Nr. 49",1279987.4,Comuna  BAIA,ROU,72212510,225583-2024,2024
BLOCLIT CONSTRUCT,achizitii_seap@bloclit.ro,ROU,Bucuresti,,"Strada Moeciu, Nr. 7A, Sector: 1",8142898,MUNICIPIUL DROBETA TURNU SEVERIN,ROU,39160000,73396-2025,2025
Idea Papel Distribution,achizitii_seap@ideapapel.ro,ROU,Bucuresti,,"Strada Moeciu, Nr. 7A, Sector: 1",1548700,Consiliul Judetean Calarasi,ROU,39162000,87605-2025,2025
SINAPIS,achizitii@sinapis.ro,ROU,Arad,,"Strada Alecsandri Vasile, Nr. 1",18144430.95,Spital Clinic Judetean de Urgenta Arad,ROU,33690000,148218-2025,2025
STRUCTO TRADING,achizitii@structo.ro,ROU,Bozanta Mare,,"Strada 127, Nr. 3",32948539.63,MUNICIPIUL BAIA MARE,ROU,45200000,681667-2025,2025
Total Business Land SRL,achizitii@tblgrup.ro,ROU,Alba Iulia,https://totalbusinessland.ro/,"Strada Brânduşei, Nr. 24",801305,AGENTIA NATIONALA DE CADASTRU SI PUBLICITATE IMOBILIARA,ROU,71354300,125435-2025,2025
TELECOMUNICATII CFR S.A.,achizitii@tccfr.ro,ROU,Bucuresti,http://www.tccfr.ro,"Strada B-dul Dinicu  Golescu , Nr. 38, Sector: 1",3725926.72,Serviciul de Telecomunicatii Speciale,ROU,72318000,38769-2025,2025
TELECERNA,achizitii.telecerna@yahoo.com,ROU,Rapoltu Mare,,"Strada Drumul Judetean 107A, Complex Turistic ""Steaua Muresului"", Nr. -",1954082.08,MUNICIPIUL ORADEA,ROU,45233140,208326-2025,2025
THREE PHARM,achizitii@threepharm.ro,ROU,Targu Mures,https://www.threepharm.ro,"Strada Evreilor Martiri, Nr. 4",2418189.91,SPITALUL JUDETEAN SATU MARE,ROU,33661000,325822-2025,2025
TOPGEOSYS,achizitii@topgeosys.ro,ROU,Sfantu Ilie,https://www.topgeosys.ro,"Strada Dealul Crucii, Nr. 11",49785864.5,JUDETUL SUCEAVA,ROU,45453100,410770-2025,2025
Totul Verde,achizitii@totulverde.ro,ROU,Bucuresti,https://totulverde.ro/,"Strada Soseaua Berceni, Nr. 38A, Sector: 4",3616942.63,SECTOR 4 (PRIMARIA SECTORULUI 4 BUCURESTI),ROU,45211360,616460-2025,2025
Universitatea Politehnica din Bucuresti,achizitii@upb.ro,ROU,Bucuresti,www.pub.ro,"Strada Splaiul Independentei, Nr. 313",270000.0,Autoritatea Nationala pentru Calificari (ANC),RO,92312210,285572-2022,2022
S.C. VASCAR S.A. S.R.L.,achizitii@vascar.ro,ROU,Vaslui,http://www.vascar.ro/,"Strada: PODUL INALT , nr. 4, Sector: -, Judet: Vaslui, Localitate: Vaslui, Cod postal: 730217",628651.12,MINISTERUL APARARII UM 02534 IASI,RO,15000000,472965-2023,2023
VIA DESIGN SRL,achizitii@via-design.ro,ROU,Bucuresti,,"Strada Sângerului, Nr. 11, Sector: 1",2705890.65,JUDETUL ARGES,ROU,71322500,609122-2025,2025
ACIA FOREST GRUP,acia.forest.grup@gmail.com,ROU,Badesti (Barla),https://www.forfuture.ro,"Strada fara strada, Nr. 96",24847.2,REGIA NATIONALA A PADURILOR - ROMSILVA RA,ROU,77211100,181538-2025,2025
ACICAD NEW EXPERT S.R.L. S.R.L.,acicadexpert@gmail.com,ROU,Botosani,WWW.ASA.RO,"Strada: Primverii , Nr. 1, Sector: -, Judet: Botosani, Localitate: Botosani, Cod postal: -",5773615,AGENTIA PENTRU DEZVOLTARE REGIONALA A REGIUNII DE DEZVOLTARE SUD-EST,ROU,71241000,499363-2025,2025
AC IMPEX S.R.L.,acimpex4@gmail.com,ROU,Tismana,http://acimpex.ro,"Strada Bivolarilor, Nr. 5",,ORASUL TISMANA (PRIMARIA ORASULUI TISMANA),ROU,48900000,57836-2024,2024
